number;panSizeRange.min;panSizeRange.max;funding;product.id;product.name;product.image.url;product.image.width;product.image.height;product.image.mimeType;product.url;issuer.code;issuer.name;country;isInternational;regexp;isCompany;isToken;is3DS;brand.id;brand.name;brand.image.url;brand.image.width;brand.image.height;brand.image.mimeType;brand.url;allowedCaptures;usages;network.id;network.name;network.image.url;network.image.width;network.image.height;network.image.mimeType;network.url;metadata.image.url;metadata.image.width;metadata.image.height;metadata.image.mimeType;metadata.backgroundColor;metadata.foregroundColor;metadata.issuer;metadata.brand;metadata.product;services
"509222";16;16;"MULTIPLE";"bff6fb97-c9b6-4536-86c4-827ba0c36a1d";"Nanquim";"";"";"";"";null;976;"SEAC - Sergipe Administradora de Servicos e Cartoes SA";"BRA";false;"^509222$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650958";16;16;"CREDIT";"69d4fc69-00e8-4208-90f1-546a62fe55b9";"Empresarial ELO Mais";"";"";"";"";null;924;"Edenred Soluções de Pagamento Hyla SA";"BRA";true;"^650958$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509407";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;969;"Moneypag Servicos de Pagamento e Tecnologia LTDA";"BRL";false;"^509407$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509412";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;213;"Banco Arbi SA";"BRA";false;"^509412$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509416";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;919;"Carson Holdings SA";"BRA";false;"^509416$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509417";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;964;"Volus Tecnologia e Gestao de Beneficios Ltda";"BRA";false;"^509417$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509418";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;969;"Moneypag Servicos de Pagamento e Tecnologia LTDA";"BRA";false;"^509418$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509419";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;979;"Celer Processamento Comercio e Servico LTDA";"BRA";false;"^509419$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509420";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;981;"Bank 10 Investimento LTDA";"BRA";false;"^509420$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509422";16;16;"PREPAID";"1c214d94-3daf-4073-a052-0493c1d84b68";"Pagamentos";"";"";"";"";null;989;"Alelo";"BRA";false;"^509422$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650504";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650504$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"468af87f-38c9-4c62-bd26-869b3693045b","name":"Residencial Básico","description":"Os clientes dos cartões Elo têm à disposição a Assistência Residencial para atender situações emergenciais da residência. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\nO cliente ELO poderá solicitar até 3 (três) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a milhares de pontos de Wi-Fi no Brasil e no mundo, em pontos estratégicos de conexão como: aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null}]
"650519";16;16;"CREDIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650519$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a milhares de pontos de Wi-Fi no Brasil e no mundo, em pontos estratégicos de conexão como: aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null}]
"650520";16;16;"CREDIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650520$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650521";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650521$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a milhares de pontos de Wi-Fi no Brasil e no mundo, em pontos estratégicos de conexão como: aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null},{"id":"468af87f-38c9-4c62-bd26-869b3693045b","name":"Residencial Básico","description":"Os clientes dos cartões Elo têm à disposição a Assistência Residencial para atender situações emergenciais da residência. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\nO cliente ELO poderá solicitar até 3 (três) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null}]
"650523";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650523$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"468af87f-38c9-4c62-bd26-869b3693045b","name":"Residencial Básico","description":"Os clientes dos cartões Elo têm à disposição a Assistência Residencial para atender situações emergenciais da residência. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\nO cliente ELO poderá solicitar até 3 (três) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a milhares de pontos de Wi-Fi no Brasil e no mundo, em pontos estratégicos de conexão como: aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null}]
"650524";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650524$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a milhares de pontos de Wi-Fi no Brasil e no mundo, em pontos estratégicos de conexão como: aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null},{"id":"79fbb4ad-3afb-42c4-bf0c-472c0cf75864","name":"Auto Emergência II","description":"Os clientes dos cartões Elo têm à disposição a Assistência Auto Emergência II para atender não só à situações emergenciais, como também serviços que trazem a conveniência que precisam para cuidar de seu veículo. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\n\nO cliente ELO poderá solicitar até 4 (quatro) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null}]
"655057";16;16;"CREDIT";"2c211858-caae-45ee-aa0c-6ddd4590c543";"Grafite";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^655057$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"1a202546-f0bf-4dfe-b214-8e67f52a30b1","name":"Seguro Viagem - US$40K","description":"Ao comprar a passagem aérea, marítima ou terrestre com os cartões Elo, o cliente pode emitir o bilhete de seguro para todos que tiverem a passagem adquirida com o cartão Elo e garantir coberturas que deixarão a viagem mais tranquila.\nCobertura nacional + DMHO USD 40 mil.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a redes Wi-Fi em mais de 120 países, com 60 milhões de pontos estratégicos de conexão em aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null},{"id":"468af87f-38c9-4c62-bd26-869b3693045b","name":"Residencial Básico","description":"Os clientes dos cartões Elo têm à disposição a Assistência Residencial para atender situações emergenciais da residência. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\n\nO cliente ELO poderá solicitar até 3 (três) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null}]
"650077";16;16;"DEBIT";"2efc8d5e-ef4d-43b8-88f0-b482b15f8ba4";"Empresarial Debito Internacional";"";"";"";"";null;104;"Caixa Economica Federal";"BRL";true;"^650077$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Débito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651700";16;16;"CREDIT";"bff6fb97-c9b6-4536-86c4-827ba0c36a1d";"Nanquim";"";"";"";"";null;971;"BV Financeira SA Credito Financiamento e Investimento";"BRA";true;"^651700$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"506708";16;16;"PREPAID";"da1b96e5-1644-4d3a-abc1-87e076071011";"Conta de Pagamento PJ";"";"";"";"";null;950;"BBC Pagamentos Ltda";"BRL";false;"^506708$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"61da9953-08b3-4acc-b109-2aa8204ef835","name":"Assistência Caminhão","description":"A Assistência Caminhão consiste em um pacote de serviços especiais para veículos pesados, com peso superior a 3,5 toneladas, desde que não seja veículo destinado ao transporte público de passageiros ou de uso militar, com até 15 (quinze) anos de idade a contar da data de sua fabricação.\nLimite de 2 (dois) serviços por vigência.","image":null,"url":null}]
"506715";16;16;"PREPAID";"ebd0e72a-97e4-4683-84a0-8cbb1dbc2cc6";"Uso Geral";"";"";"";"";null;989;"Alelo";"BRL";false;"^506715$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"506719";16;16;"PREPAID";"ebd0e72a-97e4-4683-84a0-8cbb1dbc2cc6";"Uso Geral";"";"";"";"";null;149;"Facta Financeira SA Credito Finan e Investimento";"BRA";false;"^506719$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Débito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
